MatchID,Div,Season,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,TotalGoals,AvgLess25,AvgMore25
872,E0,Season 2017/18,2017-11-18,238.28571428571428,Bournemouth,Huddersfield,4,0,4,1.69,2.16
873,E0,Season 2017/18,2017-11-18,238.28571428571428,Burnley,Swansea,2,0,2,1.5,2.55
874,E0,Season 2017/18,2017-11-18,238.28571428571428,Crystal Palace,Everton,2,2,4,1.68,2.18
875,E0,Season 2017/18,2017-11-18,238.28571428571428,Leicester,Man City,0,2,2,2.82,1.41
876,E0,Season 2017/18,2017-11-18,238.28571428571428,Liverpool,Southampton,3,0,3,2.24,1.65
877,E0,Season 2017/18,2017-11-18,238.28571428571428,Man United,Newcastle,4,1,5,1.98,1.84
878,E0,Season 2017/18,2017-11-18,238.28571428571428,West Brom,Chelsea,0,4,4,1.77,2.05
879,E0,Season 2017/18,2017-11-19,238.57142857142858,Watford,West Ham,2,0,2,1.91,1.89
880,E0,Season 2017/18,2017-11-20,238.85714285714286,Brighton,Stoke,2,2,4,1.57,2.39
881,E0,Season 2017/18,2017-11-24,240,West Ham,Leicester,1,1,2,1.83,1.98
882,E0,Season 2017/18,2017-11-25,240.28571428571428,Crystal Palace,Stoke,2,1,3,1.79,2.03
883,E0,Season 2017/18,2017-11-25,240.28571428571428,Liverpool,Chelsea,1,1,2,2.17,1.69
884,E0,Season 2017/18,2017-11-25,240.28571428571428,Man United,Brighton,1,0,1,2.2,1.67
885,E0,Season 2017/18,2017-11-25,240.28571428571428,Newcastle,Watford,0,3,3,1.81,2.01
886,E0,Season 2017/18,2017-11-25,240.28571428571428,Swansea,Bournemouth,0,0,0,1.68,2.18
887,E0,Season 2017/18,2017-11-25,240.28571428571428,Tottenham,West Brom,1,1,2,2.16,1.69
888,E0,Season 2017/18,2017-11-26,240.57142857142858,Burnley,Arsenal,0,1,1,2.12,1.72
889,E0,Season 2017/18,2017-11-26,240.57142857142858,Huddersfield,Man City,1,2,3,2.65,1.46
890,E0,Season 2017/18,2017-11-26,240.57142857142858,Southampton,Everton,4,1,5,1.64,2.25
891,E0,Season 2017/18,2017-11-28,241.14285714285714,Brighton,Crystal Palace,0,0,0,1.55,2.44
892,E0,Season 2017/18,2017-11-28,241.14285714285714,Leicester,Tottenham,2,1,3,2.05,1.77
893,E0,Season 2017/18,2017-11-28,241.14285714285714,Watford,Man United,2,4,6,2.01,1.81
894,E0,Season 2017/18,2017-11-28,241.14285714285714,West Brom,Newcastle,2,2,4,1.56,2.41
895,E0,Season 2017/18,2017-11-29,241.42857142857142,Arsenal,Huddersfield,5,0,5,2.56,1.49
896,E0,Season 2017/18,2017-11-29,241.42857142857142,Bournemouth,Burnley,1,2,3,1.67,2.19
897,E0,Season 2017/18,2017-11-29,241.42857142857142,Chelsea,Swansea,1,0,1,2.45,1.53
898,E0,Season 2017/18,2017-11-29,241.42857142857142,Everton,West Ham,4,0,4,1.79,2.02
899,E0,Season 2017/18,2017-11-29,241.42857142857142,Man City,Southampton,2,1,3,2.87,1.41
900,E0,Season 2017/18,2017-11-29,241.42857142857142,Stoke,Liverpool,0,3,3,2.38,1.57
901,E0,Season 2017/18,2017-12-02,242.28571428571428,Arsenal,Man United,1,3,4,1.89,1.93
902,E0,Season 2017/18,2017-12-02,242.28571428571428,Brighton,Liverpool,1,5,6,2.05,1.77
903,E0,Season 2017/18,2017-12-02,242.28571428571428,Chelsea,Newcastle,3,1,4,2.32,1.61
904,E0,Season 2017/18,2017-12-02,242.28571428571428,Everton,Huddersfield,2,0,2,1.79,2.04
905,E0,Season 2017/18,2017-12-02,242.28571428571428,Leicester,Burnley,1,0,1,1.7,2.16
906,E0,Season 2017/18,2017-12-02,242.28571428571428,Stoke,Swansea,2,1,3,1.68,2.19
907,E0,Season 2017/18,2017-12-02,242.28571428571428,Watford,Tottenham,1,1,2,2.18,1.69
908,E0,Season 2017/18,2017-12-02,242.28571428571428,West Brom,Crystal Palace,0,0,0,1.57,2.39
909,E0,Season 2017/18,2017-12-03,242.57142857142858,Bournemouth,Southampton,1,1,2,1.69,2.16
910,E0,Season 2017/18,2017-12-03,242.57142857142858,Man City,West Ham,2,1,3,3.88,1.24
911,E0,Season 2017/18,2017-12-09,244.28571428571428,Burnley,Watford,1,0,1,1.64,2.27
912,E0,Season 2017/18,2017-12-09,244.28571428571428,Crystal Palace,Bournemouth,2,2,4,1.75,2.08
913,E0,Season 2017/18,2017-12-09,244.28571428571428,Huddersfield,Brighton,2,0,2,1.43,2.78
914,E0,Season 2017/18,2017-12-09,244.28571428571428,Newcastle,Leicester,2,3,5,1.82,2
915,E0,Season 2017/18,2017-12-09,244.28571428571428,Swansea,West Brom,1,0,1,1.48,2.63
916,E0,Season 2017/18,2017-12-09,244.28571428571428,Tottenham,Stoke,5,1,6,2.54,1.51
917,E0,Season 2017/18,2017-12-09,244.28571428571428,West Ham,Chelsea,1,0,1,2.02,1.8
918,E0,Season 2017/18,2017-12-10,244.57142857142858,Liverpool,Everton,1,1,2,2.62,1.48
919,E0,Season 2017/18,2017-12-10,244.57142857142858,Man United,Man City,1,2,3,1.98,1.83
920,E0,Season 2017/18,2017-12-10,244.57142857142858,Southampton,Arsenal,1,1,2,2.02,1.8
921,E0,Season 2017/18,2017-12-12,245.14285714285714,Burnley,Stoke,1,0,1,1.58,2.38
922,E0,Season 2017/18,2017-12-12,245.14285714285714,Crystal Palace,Watford,2,1,3,1.98,1.84
923,E0,Season 2017/18,2017-12-12,245.14285714285714,Huddersfield,Chelsea,1,3,4,1.88,1.95
924,E0,Season 2017/18,2017-12-13,245.42857142857142,Liverpool,West Brom,0,0,0,2.53,1.52
925,E0,Season 2017/18,2017-12-13,245.42857142857142,Man United,Bournemouth,1,0,1,2.27,1.63
926,E0,Season 2017/18,2017-12-13,245.42857142857142,Newcastle,Everton,0,1,1,1.73,2.11
927,E0,Season 2017/18,2017-12-13,245.42857142857142,Southampton,Leicester,1,4,5,1.79,2.04
928,E0,Season 2017/18,2017-12-13,245.42857142857142,Swansea,Man City,0,4,4,2.6,1.49
929,E0,Season 2017/18,2017-12-13,245.42857142857142,Tottenham,Brighton,2,0,2,2.29,1.62
930,E0,Season 2017/18,2017-12-13,245.42857142857142,West Ham,Arsenal,0,0,0,2.21,1.66
931,E0,Season 2017/18,2017-12-16,246.28571428571428,Arsenal,Newcastle,1,0,1,2.71,1.46
932,E0,Season 2017/18,2017-12-16,246.28571428571428,Brighton,Burnley,0,0,0,1.44,2.8
933,E0,Season 2017/18,2017-12-16,246.28571428571428,Chelsea,Southampton,1,0,1,2.13,1.72
934,E0,Season 2017/18,2017-12-16,246.28571428571428,Leicester,Crystal Palace,0,3,3,1.91,1.92
935,E0,Season 2017/18,2017-12-16,246.28571428571428,Man City,Tottenham,4,1,5,2.48,1.54
936,E0,Season 2017/18,2017-12-16,246.28571428571428,Stoke,West Ham,0,3,3,1.75,2.08
937,E0,Season 2017/18,2017-12-16,246.28571428571428,Watford,Huddersfield,1,4,5,1.8,2.03
938,E0,Season 2017/18,2017-12-17,246.57142857142858,Bournemouth,Liverpool,0,4,4,2.41,1.57
939,E0,Season 2017/18,2017-12-17,246.57142857142858,West Brom,Man United,1,2,3,1.76,2.07
940,E0,Season 2017/18,2017-12-18,246.85714285714286,Everton,Swansea,3,1,4,1.64,2.25
941,E0,Season 2017/18,2017-12-22,248,Arsenal,Liverpool,3,3,6,2.57,1.5
942,E0,Season 2017/18,2017-12-23,248.28571428571428,Brighton,Watford,1,0,1,1.66,2.23
943,E0,Season 2017/18,2017-12-23,248.28571428571428,Burnley,Tottenham,0,3,3,1.79,2.03
944,E0,Season 2017/18,2017-12-23,248.28571428571428,Everton,Chelsea,0,0,0,1.78,2.05
945,E0,Season 2017/18,2017-12-23,248.28571428571428,Leicester,Man United,2,2,4,1.89,1.93
946,E0,Season 2017/18,2017-12-23,248.28571428571428,Man City,Bournemouth,4,0,4,4.07,1.23
947,E0,Season 2017/18,2017-12-23,248.28571428571428,Southampton,Huddersfield,1,1,2,1.76,2.07
948,E0,Season 2017/18,2017-12-23,248.28571428571428,Stoke,West Brom,3,1,4,1.6,2.34
949,E0,Season 2017/18,2017-12-23,248.28571428571428,Swansea,Crystal Palace,1,1,2,1.58,2.37
950,E0,Season 2017/18,2017-12-23,248.28571428571428,West Ham,Newcastle,2,3,5,1.71,2.15
951,E0,Season 2017/18,2017-12-26,249.14285714285714,Bournemouth,West Ham,3,3,6,1.74,2.11
952,E0,Season 2017/18,2017-12-26,249.14285714285714,Chelsea,Brighton,2,0,2,2.22,1.66
953,E0,Season 2017/18,2017-12-26,249.14285714285714,Huddersfield,Stoke,1,1,2,1.62,2.3
954,E0,Season 2017/18,2017-12-26,249.14285714285714,Liverpool,Swansea,5,0,5,2.92,1.4
955,E0,Season 2017/18,2017-12-26,249.14285714285714,Man United,Burnley,2,2,4,2.09,1.75
956,E0,Season 2017/18,2017-12-26,249.14285714285714,Tottenham,Southampton,5,2,7,2.18,1.69
957,E0,Season 2017/18,2017-12-26,249.14285714285714,Watford,Leicester,2,1,3,2.08,1.76
958,E0,Season 2017/18,2017-12-26,249.14285714285714,West Brom,Everton,0,0,0,1.54,2.49
959,E0,Season 2017/18,2017-12-27,249.42857142857142,Newcastle,Man City,0,1,1,2.76,1.44
960,E0,Season 2017/18,2017-12-28,249.71428571428572,Crystal Palace,Arsenal,2,3,5,2.29,1.62
961,E0,Season 2017/18,2017-12-30,250.28571428571428,Bournemouth,Everton,2,1,3,1.73,2.11
962,E0,Season 2017/18,2017-12-30,250.28571428571428,Chelsea,Stoke,5,0,5,2.79,1.46
963,E0,Season 2017/18,2017-12-30,250.28571428571428,Huddersfield,Burnley,0,0,0,1.45,2.72
964,E0,Season 2017/18,2017-12-30,250.28571428571428,Liverpool,Leicester,2,1,3,2.93,1.4
965,E0,Season 2017/18,2017-12-30,250.28571428571428,Man United,Southampton,0,0,0,2.09,1.75
966,E0,Season 2017/18,2017-12-30,250.28571428571428,Newcastle,Brighton,0,0,0,1.55,2.45
967,E0,Season 2017/18,2017-12-30,250.28571428571428,Watford,Swansea,1,2,3,1.77,2.06
968,E0,Season 2017/18,2017-12-31,250.57142857142858,Crystal Palace,Man City,0,0,0,2.87,1.4
969,E0,Season 2017/18,2017-12-31,250.57142857142858,West Brom,Arsenal,1,1,2,2,1.82
970,E0,Season 2017/18,2018-01-01,250.85714285714286,Brighton,Bournemouth,2,2,4,1.55,2.46
971,E0,Season 2017/18,2018-01-01,250.85714285714286,Burnley,Liverpool,1,2,3,2.02,1.8
972,E0,Season 2017/18,2018-01-01,250.85714285714286,Everton,Man United,0,2,2,1.63,2.29
973,E0,Season 2017/18,2018-01-01,250.85714285714286,Leicester,Huddersfield,3,0,3,1.82,2
974,E0,Season 2017/18,2018-01-01,250.85714285714286,Stoke,Newcastle,0,1,1,1.77,2.07
975,E0,Season 2017/18,2018-01-02,251.14285714285714,Man City,Watford,3,1,4,3.29,1.33
976,E0,Season 2017/18,2018-01-02,251.14285714285714,Southampton,Crystal Palace,1,2,3,1.8,2.02
977,E0,Season 2017/18,2018-01-02,251.14285714285714,Swansea,Tottenham,0,2,2,2.08,1.75
978,E0,Season 2017/18,2018-01-02,251.14285714285714,West Ham,West Brom,2,1,3,1.59,2.36
979,E0,Season 2017/18,2018-01-03,251.42857142857142,Arsenal,Chelsea,2,2,4,2.24,1.65
980,E0,Season 2017/18,2018-01-04,251.71428571428572,Tottenham,West Ham,1,1,2,2.43,1.55
981,E0,Season 2017/18,2018-01-13,254.28571428571428,Chelsea,Leicester,0,0,0,2.44,1.55
982,E0,Season 2017/18,2018-01-13,254.28571428571428,Crystal Palace,Burnley,1,0,1,1.59,2.38
983,E0,Season 2017/18,2018-01-13,254.28571428571428,Huddersfield,West Ham,1,4,5,1.54,2.48
984,E0,Season 2017/18,2018-01-13,254.28571428571428,Newcastle,Swansea,1,1,2,1.6,2.35
985,E0,Season 2017/18,2018-01-13,254.28571428571428,Tottenham,Everton,4,0,4,2.17,1.7
986,E0,Season 2017/18,2018-01-13,254.28571428571428,Watford,Southampton,2,2,4,1.88,1.94
987,E0,Season 2017/18,2018-01-13,254.28571428571428,West Brom,Brighton,2,0,2,1.4,2.91
988,E0,Season 2017/18,2018-01-14,254.57142857142858,Bournemouth,Arsenal,2,1,3,2.54,1.51
989,E0,Season 2017/18,2018-01-14,254.57142857142858,Liverpool,Man City,4,3,7,2.51,1.52
990,E0,Season 2017/18,2018-01-15,254.85714285714286,Man United,Stoke,3,0,3,2.56,1.5
991,E0,Season 2017/18,2018-01-20,256.2857142857143,Arsenal,Crystal Palace,4,1,5,2.36,1.59
992,E0,Season 2017/18,2018-01-20,256.2857142857143,Brighton,Chelsea,0,4,4,1.68,2.19
993,E0,Season 2017/18,2018-01-20,256.2857142857143,Burnley,Man United,0,1,1,1.69,2.18
994,E0,Season 2017/18,2018-01-20,256.2857142857143,Everton,West Brom,1,1,2,1.52,2.52
995,E0,Season 2017/18,2018-01-20,256.2857142857143,Leicester,Watford,2,0,2,2.1,1.74
996,E0,Season 2017/18,2018-01-20,256.2857142857143,Man City,Newcastle,3,1,4,3.5,1.3
997,E0,Season 2017/18,2018-01-20,256.2857142857143,Stoke,Huddersfield,2,0,2,1.67,2.21
998,E0,Season 2017/18,2018-01-20,256.2857142857143,West Ham,Bournemouth,1,1,2,1.95,1.87
999,E0,Season 2017/18,2018-01-21,256.57142857142856,Southampton,Tottenham,1,1,2,2.02,1.81
1000,E0,Season 2017/18,2018-01-22,256.85714285714283,Swansea,Liverpool,1,0,1,2.21,1.66
1001,E0,Season 2017/18,2018-01-30,259.14285714285717,Huddersfield,Liverpool,0,3,3,2.2,1.68
1002,E0,Season 2017/18,2018-01-30,259.14285714285717,Swansea,Arsenal,3,1,4,2.08,1.76
1003,E0,Season 2017/18,2018-01-30,259.14285714285717,West Ham,Crystal Palace,1,1,2,1.71,2.14
1004,E0,Season 2017/18,2018-01-31,259.42857142857144,Chelsea,Bournemouth,0,3,3,2.53,1.52
1005,E0,Season 2017/18,2018-01-31,259.42857142857144,Everton,Leicester,2,1,3,1.66,2.22
1006,E0,Season 2017/18,2018-01-31,259.42857142857144,Man City,West Brom,3,0,3,2.75,1.44
1007,E0,Season 2017/18,2018-01-31,259.42857142857144,Newcastle,Burnley,1,1,2,1.5,2.58
1008,E0,Season 2017/18,2018-01-31,259.42857142857144,Southampton,Brighton,1,1,2,1.59,2.36
1009,E0,Season 2017/18,2018-01-31,259.42857142857144,Stoke,Watford,0,0,0,1.98,1.84
1010,E0,Season 2017/18,2018-01-31,259.42857142857144,Tottenham,Man United,2,0,2,1.9,1.92
1011,E0,Season 2017/18,2018-02-03,260.2857142857143,Arsenal,Everton,5,1,6,2.4,1.57
1012,E0,Season 2017/18,2018-02-03,260.2857142857143,Bournemouth,Stoke,2,1,3,1.99,1.83
1013,E0,Season 2017/18,2018-02-03,260.2857142857143,Brighton,West Ham,3,1,4,1.51,2.56
1014,E0,Season 2017/18,2018-02-03,260.2857142857143,Burnley,Man City,1,1,2,2.2,1.68
1015,E0,Season 2017/18,2018-02-03,260.2857142857143,Leicester,Swansea,1,1,2,1.75,2.08
1016,E0,Season 2017/18,2018-02-03,260.2857142857143,Man United,Huddersfield,2,0,2,2.39,1.57
1017,E0,Season 2017/18,2018-02-03,260.2857142857143,West Brom,Southampton,2,3,5,1.6,2.33
1018,E0,Season 2017/18,2018-02-04,260.57142857142856,Crystal Palace,Newcastle,1,1,2,1.71,2.14
1019,E0,Season 2017/18,2018-02-04,260.57142857142856,Liverpool,Tottenham,2,2,4,2.36,1.59
1020,E0,Season 2017/18,2018-02-05,260.85714285714283,Watford,Chelsea,4,1,5,1.96,1.85
1021,E0,Season 2017/18,2018-02-10,262.2857142857143,Everton,Crystal Palace,3,1,4,1.65,2.25
1022,E0,Season 2017/18,2018-02-10,262.2857142857143,Man City,Leicester,5,1,6,2.99,1.38
1023,E0,Season 2017/18,2018-02-10,262.2857142857143,Stoke,Brighton,1,1,2,1.59,2.35
1024,E0,Season 2017/18,2018-02-10,262.2857142857143,Swansea,Burnley,1,0,1,1.44,2.76
1025,E0,Season 2017/18,2018-02-10,262.2857142857143,Tottenham,Arsenal,1,0,1,2.57,1.5
1026,E0,Season 2017/18,2018-02-10,262.2857142857143,West Ham,Watford,2,0,2,1.84,1.98
1027,E0,Season 2017/18,2018-02-11,262.57142857142856,Huddersfield,Bournemouth,4,1,5,1.63,2.27
1028,E0,Season 2017/18,2018-02-11,262.57142857142856,Newcastle,Man United,1,0,1,1.81,2
1029,E0,Season 2017/18,2018-02-11,262.57142857142856,Southampton,Liverpool,0,2,2,2.18,1.69
1030,E0,Season 2017/18,2018-02-12,262.85714285714283,Chelsea,West Brom,3,0,3,2.1,1.73
1031,E0,Season 2017/18,2018-02-24,266.2857142857143,Bournemouth,Newcastle,2,2,4,1.85,1.96
1032,E0,Season 2017/18,2018-02-24,266.2857142857143,Brighton,Swansea,4,1,5,1.5,2.58
1033,E0,Season 2017/18,2018-02-24,266.2857142857143,Burnley,Southampton,1,1,2,1.51,2.55
1034,E0,Season 2017/18,2018-02-24,266.2857142857143,Leicester,Stoke,1,1,2,1.93,1.89
1035,E0,Season 2017/18,2018-02-24,266.2857142857143,Liverpool,West Ham,4,1,5,2.79,1.43
1036,E0,Season 2017/18,2018-02-24,266.2857142857143,Watford,Everton,1,0,1,1.77,2.05
1037,E0,Season 2017/18,2018-02-24,266.2857142857143,West Brom,Huddersfield,1,2,3,1.53,2.49
1038,E0,Season 2017/18,2018-02-25,266.57142857142856,Crystal Palace,Tottenham,0,1,1,2.11,1.73
1039,E0,Season 2017/18,2018-02-25,266.57142857142856,Man United,Chelsea,2,1,3,1.74,2.09
1040,E0,Season 2017/18,2018-03-01,267.7142857142857,Arsenal,Man City,0,3,3,2.6,1.49
1041,E0,Season 2017/18,2018-03-03,268.2857142857143,Burnley,Everton,2,1,3,1.5,2.6
1042,E0,Season 2017/18,2018-03-03,268.2857142857143,Leicester,Bournemouth,1,1,2,2.08,1.76
1043,E0,Season 2017/18,2018-03-03,268.2857142857143,Liverpool,Newcastle,2,0,2,2.86,1.41
1044,E0,Season 2017/18,2018-03-03,268.2857142857143,Southampton,Stoke,0,0,0,1.82,2
1045,E0,Season 2017/18,2018-03-03,268.2857142857143,Swansea,West Ham,4,1,5,1.64,2.28
1046,E0,Season 2017/18,2018-03-03,268.2857142857143,Tottenham,Huddersfield,2,0,2,2.41,1.57
1047,E0,Season 2017/18,2018-03-03,268.2857142857143,Watford,West Brom,1,0,1,1.69,2.18
1048,E0,Season 2017/18,2018-03-04,268.57142857142856,Brighton,Arsenal,2,1,3,2.04,1.78
1049,E0,Season 2017/18,2018-03-04,268.57142857142856,Man City,Chelsea,1,0,1,2.19,1.69
1050,E0,Season 2017/18,2018-03-05,268.85714285714283,Crystal Palace,Man United,2,3,5,1.82,1.99
1051,E0,Season 2017/18,2018-03-10,270.2857142857143,Chelsea,Crystal Palace,2,1,3,2.18,1.7
1052,E0,Season 2017/18,2018-03-10,270.2857142857143,Everton,Brighton,2,0,2,1.61,2.32
1053,E0,Season 2017/18,2018-03-10,270.2857142857143,Huddersfield,Swansea,0,0,0,1.53,2.52
1054,E0,Season 2017/18,2018-03-10,270.2857142857143,Man United,Liverpool,2,1,3,1.92,1.91
1055,E0,Season 2017/18,2018-03-10,270.2857142857143,Newcastle,Southampton,3,0,3,1.64,2.27
1056,E0,Season 2017/18,2018-03-10,270.2857142857143,West Brom,Leicester,1,4,5,1.68,2.2
1057,E0,Season 2017/18,2018-03-10,270.2857142857143,West Ham,Burnley,0,3,3,1.55,2.46
1058,E0,Season 2017/18,2018-03-11,270.57142857142856,Arsenal,Watford,3,0,3,2.54,1.51
1059,E0,Season 2017/18,2018-03-11,270.57142857142856,Bournemouth,Tottenham,1,4,5,2.33,1.61
1060,E0,Season 2017/18,2018-03-12,270.85714285714283,Stoke,Man City,0,2,2,2.58,1.49
1061,E0,Season 2017/18,2018-03-17,272.2857142857143,Bournemouth,West Brom,2,1,3,1.87,1.95
1062,E0,Season 2017/18,2018-03-17,272.2857142857143,Huddersfield,Crystal Palace,0,2,2,1.61,2.32
1063,E0,Season 2017/18,2018-03-17,272.2857142857143,Liverpool,Watford,5,0,5,2.89,1.41
1064,E0,Season 2017/18,2018-03-17,272.2857142857143,Stoke,Everton,1,2,3,1.7,2.16
1065,E0,Season 2017/18,2018-03-31,276.2857142857143,Brighton,Leicester,0,2,2,1.64,2.26
1066,E0,Season 2017/18,2018-03-31,276.2857142857143,Crystal Palace,Liverpool,1,2,3,2.4,1.57
1067,E0,Season 2017/18,2018-03-31,276.2857142857143,Everton,Man City,1,3,4,2.29,1.62
1068,E0,Season 2017/18,2018-03-31,276.2857142857143,Man United,Swansea,2,0,2,2.05,1.77
1069,E0,Season 2017/18,2018-03-31,276.2857142857143,Newcastle,Huddersfield,1,0,1,1.66,2.23
1070,E0,Season 2017/18,2018-03-31,276.2857142857143,Watford,Bournemouth,2,2,4,1.98,1.83
1071,E0,Season 2017/18,2018-03-31,276.2857142857143,West Brom,Burnley,1,2,3,1.5,2.6
1072,E0,Season 2017/18,2018-03-31,276.2857142857143,West Ham,Southampton,3,0,3,1.69,2.18
1073,E0,Season 2017/18,2018-04-01,276.57142857142856,Arsenal,Stoke,3,0,3,2.62,1.48
1074,E0,Season 2017/18,2018-04-01,276.57142857142856,Chelsea,Tottenham,1,3,4,1.8,2.01
1075,E0,Season 2017/18,2018-04-07,278.2857142857143,Bournemouth,Crystal Palace,2,2,4,1.98,1.83
1076,E0,Season 2017/18,2018-04-07,278.2857142857143,Brighton,Huddersfield,1,1,2,1.58,2.4
1077,E0,Season 2017/18,2018-04-07,278.2857142857143,Everton,Liverpool,0,0,0,1.97,1.84
1078,E0,Season 2017/18,2018-04-07,278.2857142857143,Leicester,Newcastle,1,2,3,1.78,2.04
1079,E0,Season 2017/18,2018-04-07,278.2857142857143,Man City,Man United,2,3,5,1.98,1.84
1080,E0,Season 2017/18,2018-04-07,278.2857142857143,Stoke,Tottenham,1,2,3,2.28,1.63
1081,E0,Season 2017/18,2018-04-07,278.2857142857143,Watford,Burnley,1,2,3,1.59,2.36
1082,E0,Season 2017/18,2018-04-07,278.2857142857143,West Brom,Swansea,1,1,2,1.59,2.35
1083,E0,Season 2017/18,2018-04-08,278.57142857142856,Arsenal,Southampton,3,2,5,2.26,1.64
1084,E0,Season 2017/18,2018-04-08,278.57142857142856,Chelsea,West Ham,1,1,2,2.39,1.58
1085,E0,Season 2017/18,2018-04-14,280.2857142857143,Burnley,Leicester,2,1,3,1.59,2.35
1086,E0,Season 2017/18,2018-04-14,280.2857142857143,Crystal Palace,Brighton,3,2,5,1.63,2.28
1087,E0,Season 2017/18,2018-04-14,280.2857142857143,Huddersfield,Watford,1,0,1,1.64,2.26
1088,E0,Season 2017/18,2018-04-14,280.2857142857143,Liverpool,Bournemouth,3,0,3,3.02,1.38
1089,E0,Season 2017/18,2018-04-14,280.2857142857143,Southampton,Chelsea,2,3,5,1.82,2
1090,E0,Season 2017/18,2018-04-14,280.2857142857143,Swansea,Everton,1,1,2,1.6,2.34
1091,E0,Season 2017/18,2018-04-14,280.2857142857143,Tottenham,Man City,1,3,4,2.22,1.67
1092,E0,Season 2017/18,2018-04-15,280.57142857142856,Man United,West Brom,0,1,1,2.23,1.66
1093,E0,Season 2017/18,2018-04-15,280.57142857142856,Newcastle,Arsenal,2,1,3,2.16,1.7
1094,E0,Season 2017/18,2018-04-16,280.85714285714283,West Ham,Stoke,1,1,2,1.76,2.06
1095,E0,Season 2017/18,2018-04-17,281.14285714285717,Brighton,Tottenham,1,1,2,2.1,1.74
1096,E0,Season 2017/18,2018-04-18,281.42857142857144,Bournemouth,Man United,0,2,2,2.1,1.74
1097,E0,Season 2017/18,2018-04-19,281.7142857142857,Burnley,Chelsea,1,2,3,1.7,2.15
1098,E0,Season 2017/18,2018-04-19,281.7142857142857,Leicester,Southampton,0,0,0,1.89,1.92
1099,E0,Season 2017/18,2018-04-21,282.2857142857143,Watford,Crystal Palace,0,0,0,1.84,1.97
1100,E0,Season 2017/18,2018-04-21,282.2857142857143,West Brom,Liverpool,2,2,4,2.01,1.81
1101,E0,Season 2017/18,2018-04-22,282.57142857142856,Arsenal,West Ham,4,1,5,2.57,1.5
1102,E0,Season 2017/18,2018-04-22,282.57142857142856,Man City,Swansea,5,0,5,2.89,1.4
1103,E0,Season 2017/18,2018-04-22,282.57142857142856,Stoke,Burnley,1,1,2,1.56,2.41
1104,E0,Season 2017/18,2018-04-23,282.85714285714283,Everton,Newcastle,1,0,1,1.65,2.23
1105,E0,Season 2017/18,2018-04-28,284.2857142857143,Burnley,Brighton,0,0,0,1.55,2.45
1106,E0,Season 2017/18,2018-04-28,284.2857142857143,Crystal Palace,Leicester,5,0,5,1.97,1.85
1107,E0,Season 2017/18,2018-04-28,284.2857142857143,Huddersfield,Everton,0,2,2,1.52,2.52
1108,E0,Season 2017/18,2018-04-28,284.2857142857143,Liverpool,Stoke,0,0,0,2.53,1.51
1109,E0,Season 2017/18,2018-04-28,284.2857142857143,Newcastle,West Brom,0,1,1,1.7,2.15
1110,E0,Season 2017/18,2018-04-28,284.2857142857143,Southampton,Bournemouth,2,1,3,2.12,1.73
1111,E0,Season 2017/18,2018-04-28,284.2857142857143,Swansea,Chelsea,0,1,1,1.88,1.93
1112,E0,Season 2017/18,2018-04-29,284.57142857142856,Man United,Arsenal,2,1,3,2.24,1.64
1113,E0,Season 2017/18,2018-04-29,284.57142857142856,West Ham,Man City,1,4,5,2.53,1.51
1114,E0,Season 2017/18,2018-04-30,284.85714285714283,Tottenham,Watford,2,0,2,2.78,1.43
1115,E0,Season 2017/18,2018-05-04,286,Brighton,Man United,1,0,1,1.85,1.97
1116,E0,Season 2017/18,2018-05-05,286.2857142857143,Bournemouth,Swansea,1,0,1,1.96,1.86
1117,E0,Season 2017/18,2018-05-05,286.2857142857143,Everton,Southampton,1,1,2,1.7,2.15
1118,E0,Season 2017/18,2018-05-05,286.2857142857143,Leicester,West Ham,0,2,2,1.92,1.89
1119,E0,Season 2017/18,2018-05-05,286.2857142857143,Stoke,Crystal Palace,1,2,3,1.91,1.9
1120,E0,Season 2017/18,2018-05-05,286.2857142857143,Watford,Newcastle,2,1,3,1.75,2.07
1121,E0,Season 2017/18,2018-05-05,286.2857142857143,West Brom,Tottenham,1,0,1,2.15,1.7
1122,E0,Season 2017/18,2018-05-06,286.57142857142856,Arsenal,Burnley,5,0,5,2.14,1.7
1123,E0,Season 2017/18,2018-05-06,286.57142857142856,Chelsea,Liverpool,1,0,1,2.13,1.71
1124,E0,Season 2017/18,2018-05-06,286.57142857142856,Man City,Huddersfield,0,0,0,3.32,1.32
1125,E0,Season 2017/18,2018-05-08,287.14285714285717,Swansea,Southampton,0,1,1,1.62,2.3
1126,E0,Season 2017/18,2018-05-09,287.42857142857144,Chelsea,Huddersfield,1,1,2,2.43,1.56
1127,E0,Season 2017/18,2018-05-09,287.42857142857144,Leicester,Arsenal,3,1,4,2.45,1.54
1128,E0,Season 2017/18,2018-05-09,287.42857142857144,Man City,Brighton,3,1,4,3.08,1.36
1129,E0,Season 2017/18,2018-05-09,287.42857142857144,Tottenham,Newcastle,1,0,1,2.92,1.39
1130,E0,Season 2017/18,2018-05-10,287.7142857142857,West Ham,Man United,0,0,0,2.01,1.81
1131,E0,Season 2017/18,2018-05-13,288.57142857142856,Burnley,Bournemouth,1,2,3,1.95,1.86
1132,E0,Season 2017/18,2018-05-13,288.57142857142856,Crystal Palace,West Brom,2,0,2,2.07,1.75
